REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,SWISS_BANK_PROGRAM,USAO,COUNTRY,FINANCIAL_INSTITUTION,CASE_NAME,CASE_ID,DOCKET_NO,DATE,JUDGMENT_DATE,PLEA_DATE,TICKER,US_PUBLIC_CO,ADDITIONAL_REGULATORY_FINE_OR_PAYMENT,COMMUNITY_SERVICE_OR_OTHER,FINE,FORFEITURE_DISGORGEMENT,PROBATION_LENGTH,RESTITUTION,TOTAL_PAYMENT,ACCEPTS_RESPONSIBILITY,AGREEMENT_REQUIRED_NEW_POSITIONS,AGREEMENT_REQUIRED_OUTSIDE_AUDITORS_OR_EXPERTS,CITATION_AND_DESCRIPTION,CIVIL_JUDGMENT_OR_SETTLEMENT,COMPLIANCE_PROGRAM_DESCRIPTION,COMPLIANCE_PROGRAM_REQUIRED_BY_AGREEMENT,COMPLIANCE_REQUIRED_BY_REGULATORS,CRIME_DESC,DESCRIPTION_OF_PAYMENTS,DOES_AGREEMENT_DISCUSS_REASONS_OR_RELEVENT_CONSIDERATIONS_FOR_LENIENCY,DOJ_CAN_UNILATERALLY_TERMINATE,FINE_CALCULATION_INCLUDED,FINE_DESCRIPTION,INDEP_MONITOR_REQUIRED,MUST_COMPORT_WITH_USSG_OR_AUDIT_COMPLIANCE,OTHER_AGREEMENT,OTHER_AGREEMENT_REQUIRED_GOVERNANCE_CHANGES,OTHER_COMPLIANCE_OFFICER_OR_CONSULTANT_REQUIRED,PARALLEL_CIVIL_SUIT,PARALLEL_REGULATORY_ACTION_OR_LOCAL_PROSECUTOR,PRE_AGREEMENT_COMPLIANCE,PRE_AGREEMENT_COMPLIANCE_DESCRIPTION,PRIVACY_WAIVER,REGULATORY_DISGORGEMENT_RESTITUTION_FORFEITURE,REGULATORY_FINE,REG_AGENCY,STATEMENT_OF_FACTS,TOTAL_REGULATORY,UNRELATED_TERMS,AGMT_YEAR,SOURCE,NOTES
468,"Puck Technology, Inc.",plea,Antitrust,,Pennsylvania - Western District,United States,No,USA v. PUCK TECHNOLOGY INC.,2:08-cr-00359,31,2010-04-21,2010-04-21,2010-04-21,,No,,,60000,,60,90243,150243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
2062,Puerto Rico Aqueduct and Sewer Authority,plea,Environmental,,"other gov't,Puerto Rico",United States,No,USA v. Puerto Rico Aqueduct and Sewer Authority,3:06-cr-00202,22,2007-04-24,2007-04-24,2006-07-06,,No,,,9000000,,60,0,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2063,Pulmonary Analytic Laboratories,plea,False Statements,,Ohio - Southern District,United States,No,USA v. Beekman et al,3:00-cr-00095,58,2003-12-24,2003-12-24,2003-03-20,,No,,,0,,0,257306,257306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,No probation - defunt corporation
469,"Pumps Valves & Equipment, Inc.",plea,FDCA / Pharma,,USDOJ - Antitrust Division,United States,No,USA v. Pumps Valves,1:02-cr-00355,17,2003-05-30,2003-05-30,2002-05-31,,No,,,500000,,60,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,"$160,000,000 civil fines"
470,"Purdue Frederick Co., Inc.",plea,Environmental,,Virginia - Western District,United States,No,USA v. The Purdue Frederick Company Inc.et al,1:07-cr-00029,79,2007-07-25,2007-07-25,2007-05-10,,No,,,50000,,60,1802713,1852713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
721,Purdue Pharma,NP,FDCA / Pharma,No,Virginia - Western District,United States,No,,,,2007-05-01,,,,No,0,,500000,,72,,500000,Yes,No,No,False Claims Act actions,,N/A; But corporate integrity agreement with HHS,No,Yes; HHS-OIG corporate integrity agreement,Misbranding,,"Yes; compliance with plea agreement, HHS-OIG agreement.",Yes,No,"Pursuant to guilty plea: $500,000 fine; $3,087,277.60 to federal and state Medicaid, $20 million to Virginia Prescription Monitoring Program trust account; $5,300,000 to Virginia Medicaid Fraud Control Unit?Ãs Program Income Fund; $276,100.000 forfeiture; $160 million civil settlement;",No,No,,No,No,Yes,Yes; HHS-OIG,No,No; None noted,No,160000000,,Dept. of Health & Human Services - Office of the Inspector General,Yes,160000000,No,2007,,
471,"Pyramid Chemical Sales Co., Inc.",plea,FDCA / Pharma,,Pennsylvania - Eastern District,United States,No,USA v. Udell et al,2:05-cr-00402,23,2006-02-17,2006-02-17,2005-09-14,,No,925,0,6790000,0,36,83008,6873008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2064,Pyrotek Special Effects Inc,plea,Other,,California - Central District,United States,No,USA v. Pyrotek Special Effects Inc,2:07-cr-00364,18,2007-09-21,2007-09-21,2007-09-04,,No,,,150000,,24,3534,153534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2065,Q-Med Corp.,plea,FDCA / Pharma,,Florida - Southern District,United States,No,USA v. Q-Med Corporation,0:05-cr-60063,14,2005-07-20,2005-07-20,2005-04-29,,No,,,10000,,12,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
2066,Qantas Airways Ltd.,plea,Antitrust,,USDOJ - Antitrust Division,United States,No,USA v. QANTAS AIRWAYS LIMITED,1:07-cr-00322,7,2008-01-14,2008-01-14,2008-01-14,,Yes,,,61000000,,0,,61000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2067,Quality Auto Sales LLC,plea,Fraud - Accounting,,Washington - Western District,United States,No,"USA v. Quality Auto Sales, LLC",2:12-cr-00271,8,2013-02-01,2013-02-01,2012-09-17,,No,400,0,100000,0,12,0,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
472,"Quality Formulation Laboratories, Inc.",plea,Other,,"New Jersey,USDOJ - Office of Consumer Litigation",United States,No,USA v. QUALITY FORMULATION LABORATORIES INC.,2:10-cr-00699,146,2011-12-06,2011-12-06,2011-12-06,,No,,,500000,,36,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,PACER,
2661,"Quality Work Group, Inc.",plea,Environmental,,USDOJ - Environment and Natural Resources Division - Environmental Crimes Section,United States,No,"USA v. Quality Work Group, Inc.",1:14-cr-00395,11,2014-10-31,2014-10-31,2014-08-06,,No,,,243000,,12,,243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,
473,Quality-Vet,plea,Controlled substances / Drugs / Meth Act,,USDOJ - Criminal Division (California - Southern District),Mexico,No,USA v. Denkall et al,3:05-cr-01629,175,2007-09-10,2007-09-10,2007-09-10,,No,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2068,Queens Market LLC,plea,Food,,Missouri - Western District,United States,No,USA v. Anstine et al,4:06-cr-00296,58,2007-12-21,2007-12-21,2007-12-13,,No,0,,2000,0,0,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
722,"Quest Diagnostics, Inc.",NP,FDCA / Pharma,No,"New York - Eastern District,USDOJ - Civil Division",United States,No,,,,2009-04-15,,,,Yes,0,,0,,,,0,,,,False Claims Act qui tam,45000000,Unknown,Unknown,Yes; HHS-OIG corporate integrity agreement,"Felony misbranding in violation of Food, Drug and Cosmetic Act",,.,Unknown,,$40 million + $262 million civil settlement to resolve False Claims Act allegation + $6.2 million to Medicare to resolve other civil claims,Unknown,,,,,Yes,Yes; HHS-OIG,,Unknown,Unknown,268200000,,Dept. of Health & Human Services - Office of Inspector General (separate Corporate Integrity agreement),,268200000,No,2009,FOIA request,
2069,Quick Transportation Inc.,plea,Environmental,,California - Eastern District,United States,No,USA v. Brady et al,2:01-cr-00533,15,2002-12-17,2002-12-17,2002-12-17,,No,0,,100000,0,36,0,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
2070,R & D Holdings LLC,plea,FDCA / Pharma,,Idaho,United States,No,USA v. R & D Holdings LLC,1:11-cr-00233,21,2012-01-19,2012-01-19,2011-10-05,,No,,,21000,,36,0,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2071,R&D Metals and Chemicals Inc.,plea,Fraud - General,,Ohio - Southern District,United States,No,USA v. Doody et al,2:13-cr-00072,5,2013-12-31,2013-12-31,2013-03-26,,No,800,0,0,0,36,628444,628444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
2662,R. Hirt Jr. Co.,plea,Other,,Michigan - Eastern District,United States,No,USA v. R Hirt Jr Co,2:00-cr-81076,4,2001-04-12,2001-04-12,2000-12-19,,No,,,50000,,1,140000,190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
474,"R.S. Duffy, Inc.",plea,Money Laundering,,Pennsylvania - Middle District,United States,No,USA v. R.S. Duffy et al,4:11-cr-00305,36,2012-03-19,2012-03-19,2011-11-01,,No,,,1500000,4900000,0,0,6400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2072,R.W. Zant Co.,plea,Food,,USDOJ - Criminal Division,United States,No,USA v. Zant Company et al,2:02-cr-00016,43,2003-10-01,2003-10-01,2003-06-05,,No,,,100000,,12,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
723,RAE Systems,NP,FCPA,No,California - Northern District,United States,No,,,,2010-12-10,,,,Yes,0,,1700000,,36,,1700000,Yes,"Yes; Assignment one or more senior officers to compliance, with reporting obligations",No,,,"Compliance program, submit reports to DOJ; new internal controls; internal reporting mechanisms",Yes,,FCPA,,No,Unknown,No,"$1,700,000",No,Yes; Periodic review and testing,,No,No,No,Yes; SEC,Yes,"Yes; Notes ""extensive remedial efforts already undertaken""",No,1250000,0,None stated,Yes,1250000,No,2010,,
2073,RCA Oil and Gas LLC,plea,Environmental,,Ohio - Southern District,United States,No,USA v. Armstrong et al,2:12-cr-00243,17,2013-07-23,2013-07-23,2013-02-05,,No,400,0,5000,0,36,0,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
2074,REO Spineline Inc.,plea,FDCA / Pharma,,West Virginia - Northern District,United States,No,USA v. REO Spineline Inc.,1:06-cr-00070,30,2007-01-11,2007-01-11,2006-08-07,,No,,,0,,36,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
725,RFK Institute,NP,,No,California - Central District,United States,No,,,,2008-11-01,,,,No,0,,,,,,0,,,,,,Unknown,Unknown,,,,.,,,,,,,,,No,,,Unknown,,,,,,0,,2008,,
2884,RGV Warehouse Inc.,plea,Food,,"Colorado,Texas - Southern District",United States,No,USA v. RGV Warehouse Inc.,7:00-cr-00338,20,2000-12-10,2000-12-10,2000-08-18,,No,,,75000,,48,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
2075,RH International LLC,plea,Import / Export,,Florida - Middle District,United States,No,USA v. Hajian et al,8:12-cr-00177,48,2012-10-24,2012-10-24,2012-05-02,,No,,,0,,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2076,RJL Sciences,plea,Fraud - General,,Massachusetts,United States,No,USA v. Liedtke et al,1:05-cr-10088,36,2008-10-29,2008-10-29,2005-03-29,,No,,,5000,,0,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2885,"RK Shows, Inc.",plea,Bank Secrecy Act,,Iowa - Northern District,United States,No,"USA v. RK Shows, Inc",6:12-cr-02010,35,2012-09-18,2012-09-18,2012-09-18,,No,,,,,60,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2666,"ROBBINS & MYERS BELGIUM, S.A.",plea,FCPA,,"District of Columbia,USDOJ - National Security Division - Counterespionage Section",non - U.S.,No,"USA v. ROBBINS & MYERS BELGIUM, S.A.",1:14-cr-00192,13,2014-10-06,2014-10-06,2014-10-02,,No,1600,0,1000000,0,60,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,
484,"RPI Coating, Inc.",plea,OSHA / Workplace Safety / Mine Safety,,Colorado,United States,No,USA v. Xcel Energy Inc. et al,1:09-cr-00389,345,2012-01-11,2012-01-11,2011-12-19,,No,,,100000,,60,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2077,RS Design LLC,plea,Controlled substances / Drugs / Meth Act,,Missouri - Western District,United States,No,USA v. Shakur et al,4:09-cr-00224,666,2011-08-05,2011-08-05,2011-02-04,,No,,,2,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,PACER,
2078,RSV Inc.,plea,Environmental,,Ohio - Southern District,United States,No,USA v. Vukelic et al,2:00-cr-00070,69,2001-05-08,2001-05-08,2000-10-25,,No,0,,150000,0,36,0,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2079,RTF Industries Inc.,plea,Environmental,,Texas - Eastern District,United States,No,USA v. RTF Industries Inc et al,2:01-cr-00016,44,2003-06-25,2003-06-25,2003-02-20,,No,,,100000,,12,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
2080,RTS Services Inc.,plea,Money Laundering,,Texas - Northern District,United States,No,USA v. Sickler et al,4:00-cr-00194,202,2003-03-18,2003-03-18,2002-09-20,,No,,,0,,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
2081,RTW Rehabilitation Services Inc.,plea,Fraud - General,,West Virginia - Southern District,United States,No,United States of America v. RTW Rehabilitation Services Inc.,2:05-cr-00211,16,2006-06-23,2006-06-23,2006-03-16,,No,,,50000,,12,40000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2082,Racing Services Inc.,plea,Gambling,,North Dakota,United States,No,USA v. Racing Services Inc et al,3:03-cr-00112,184,2007-03-06,2007-03-06,2005-07-20,,No,,,0,99013200,0,0,99013200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2886,Rack Shop,plea,Antitrust,,USDOJ - Antitrust Division,United States,No,USA v. Rack Shop (DE) Inc,3:99-cr-00182,20,2000-04-19,2000-04-19,1999-05-17,,No,,,750000,,,,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
2083,Raders Run Mining LLC,plea,OSHA / Workplace Safety / Mine Safety,,West Virginia - Southern District,United States,No,USA v. Midland Trail et al,5:03-cr-00257,89,2004-12-23,2004-12-23,2004-10-13,,No,,,0,,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2084,Radford Alexander Corp.,plea,Environmental,,USDOJ - Public Corruption & Gov't Fraud Section (California - Central District),United States,No,USA v. Radford Alexander,2:00-cr-01252,62,2001-12-12,2001-12-12,2001-09-13,,No,,,25000,,12,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
475,"Radiators, Inc.",plea,Environmental,,"other gov't,Utah",United States,No,USA v. Radiators Inc,2:07-cr-00213,6,2007-04-06,2007-04-06,2007-04-06,,No,,,40000,,0,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2085,Radley Run Country Club Inc.,plea,Immigration,,Pennsylvania - Eastern District,United States,No,USA v. BMR DEVELOPMENT LLC et a,2:10-cr-00745,58,2011-03-07,2011-03-07,2010-12-09,,No,,,27000,,0,0,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,PACER,
2086,Rae Vern Industries Inc.,plea,False Statements,,Ohio - Southern District,United States,No,USA v. Erickson et al,2:02-cr-00112,26,2003-12-17,2003-12-17,2003-02-03,,No,,,0,,36,166116,166116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
2087,Rager Fertilizer Co.,plea,Environmental,,Ohio - Southern District,United States,No,USA v. Rager Fertilizer Co.,2:07-cr-00126,17,2008-04-16,2008-04-16,2007-06-01,,No,,,5000,,0,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
476,"Rainbow Coatings, Inc.",plea,Environmental,,"Michigan - Eastern District,USDOJ",United States,No,USA v. Rainbow Coatings Inc,2:01-cr-80865,2,2002-01-24,2002-01-24,2002-01-24,,No,,5000,5000,,0,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
99,Ralph Lauren Corp.,NP,FCPA,No,"USDOJ - Criminal Division - Fraud Section,Virginia - Eastern District",United States,No,,,,2013-04-22,,,,Yes,,,882000,,24,,882000,Yes,"Yes; Assignment one or more senior officers to compliance, with reporting obligations",No,,,High level commitment to compliance from directors and senior management; promulgation of a clearly articulated and visible corporate policy against FCPA violations; system of financial and accounting procedures designed to ensure fair and accurate books; periodic risk-based review; annual certifications of compliance with training requirement; effective system for internal reporting and investigation; disciplinary process; appropriate due dilligence with third parties where appropriate including anti-corruption in contracts; FCPA focus in mergers and acquisitions,Yes,,FCPA anti-bribery provisions,,Yes; extensive cooperation - internal investigation; voluntarily making employees available for interviews; voluntary document disclosures; world-wide risk assessments; early and extensive remedial efforts; agreement to provide annual reports to the DOJ.,Yes,No,"$882,000 to US Treasury",No,Yes; Annual report to government,SEC NPA,No,Yes; but company had already hired prior to agreement.,,,Yes,"Yes; Early and extensive remedial efforts, including extensive world-wide employee training on FCPA; enhanced company FCPA Policy, enhanced gift policy; terminating culpable employees and third party agenets; institututing whistleblower hotline; hiring designated corporate compliance attorney",No,,,,Yes,,No,2013,,
2088,Ralphs Grocery Co.,plea,Fraud - General,,"USDOJ - Criminal Division,USDOJ - Major Frauds Section (California - Central District)",United States,No,USA v. Ralphs Grocery Co,2:05-cr-01210,76,2006-11-27,2006-11-27,2006-06-30,,Yes,,,0,,36,50000000,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2089,Ram & Raj Inc.,plea,Gambling,,North Carolina - Eastern District,United States,No,USA v. Ram & Raj Inc.,5:05-cr-00233,11,2006-05-24,2006-05-24,2005-09-26,,No,,,15000,,12,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2090,Ram Enterprises Inc.,plea,Fraud - General,,USDOJ - Criminal Division (California - Central District),United States,No,USA v. Ram Enterprises Inc et al,2:02-cr-00809,120,2003-09-24,2003-09-24,2003-05-08,,No,,,24000,,60,10423,34423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
2091,Ram Medical Inc.,plea,FDCA / Pharma,,New Jersey,United States,No,USA v. RAM MEDICAL INC.,2:11-mj-08206,14,2012-05-14,2012-05-14,2011-12-07,,No,0,,500000,0,36,72922,572922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2092,Ramallo Bros. Printing Inc.,plea,False Statements,,other gov't,United States,No,USA v. Ramallo Bros. Printing Inc.,3:07-cr-00449,5,2007-10-25,2007-10-25,2007-10-25,,No,,,750000,,48,,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2093,Raman Int'l Inc.,plea,Fraud - General,,USDOJ - Antitrust Division,United States,No,United States of America v. Chidiac et al,5:08-cr-00033,85,2009-02-02,2009-02-02,2008-06-03,,No,,,500000,,0,378193,878193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
2094,Ramco Fabricators Inc.,plea,Environmental,,North Carolina - Middle District,United States,No,USA v. RAMCO FABRICATORS,1:04-cr-00343,8,2005-01-11,2005-01-11,2004-09-09,,No,,,25000,,24,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
3027,"Ramsey Properties, LP",plea,Environmental,,Texas - Eastern District,United States,No,USA v. KTX LTD,1:16-cr-00075,48,2016-10-13,2016-10-13,2016-10-12,,No,,,3300000,,0,,3300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,PACER,
2095,"Ranbaxy USA, Inc.",plea,FDCA / Pharma,,Maryland,non - U.S.,No,"USA v. Ranbaxy USA, Inc.",1:13-cr-00238,7,2013-05-13,2013-05-13,2013-05-13,,No,2800,0,130000000,0,0,0,130000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
2096,Rancho Cold Storage Inc.,plea,Food,,USDOJ - Criminal Division,United States,No,USA v. Rancho Cold Storage,2:03-cr-00100,25,2004-02-04,2004-02-04,2003-06-16,,No,,,20000,,12,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2887,Randys Travel Town Inc.,plea,Fraud - General,,Louisiana - Western District,United States,No,USA v. Randy's Travel Town,5:00-cr-50042,11,2000-11-01,2000-11-01,2000-07-20,,No,,,15000,,60,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
2097,Rapoca Energy Co.,plea,OSHA / Workplace Safety / Mine Safety,,Virginia - Western District,United States,No,USA v. Rapoca Energy Co et al,1:00-cr-00092,65,2001-09-17,2001-09-17,2001-03-23,,No,,,60000,,60,1938825,1998825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2098,Rast Construction Inc.,plea,Fraud - General,,Alabama - Northern District,United States,No,USA v. Swann et al,2:05-cr-00061,840,2007-04-02,2007-04-02,2007-04-02,,No,,,1702500,,60,,1702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
477,Ravelston,plea,Fraud - General,,Illinois - Northern District,Canada,No,USA v. Black et al,1:05-cr-00727,0,2007-12-28,2007-12-28,2007-03-05,,No,,,0,,0,6000000,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
2099,Ravizza Brothers Inc.,plea,Environmental,,Connecticut,United States,No,USA v. Ravizza Bros Inc,3:05-cr-00289,10,2006-02-07,2006-02-07,2005-11-06,,No,,,5000,,0,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2100,Ray Schumacher Enterprises Inc,plea,Food,,Oregon,United States,No,USA v. Ray Schumacher,3:03-cr-00361,36,2004-06-23,2004-06-23,2004-03-03,,No,,,10000,,12,0,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2101,Raymond Cohen & Son Inc.,plea,False Statements,,USDOJ - Criminal Division,United States,No,USA v. Raymond Cohen & Son Inc.,1:04-cr-00218,10,2004-08-04,2004-08-04,2004-07-02,,No,,,100000,,0,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2102,Raytel Cardiac ServicesInc.,plea,Other,,Connecticut,United States,No,USA v. Raytel Cardiac,3:01-cr-00144,6,2001-06-27,2001-06-27,2001-06-25,,No,,,0,,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2103,Ready Auto Sales Inc.,plea,Fraud - General,,Florida - Southern District,United States,No,USA v. Ready Auto Sales,1:03-cr-20515,68,2004-03-08,2004-03-08,2003-10-28,,No,,,24000,,48,0,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2104,Rebhan R&W Meat Co. Inc.,plea,Food,,Missouri - Eastern District,United States,No,USA v. Rebhan R&W Meat Company Inc.et al,4:05-cr-00041,19,2005-04-22,2005-04-22,2005-01-28,,No,,,30000,,36,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
2663,"Rebuilder Medical Technologies, Inc.",plea,FDCA / Pharma,,West Virginia - Northern District,United States,No,USA v. Phillips et al,3:15-cr-00001,81,2015-08-18,2015-08-18,2015-05-05,,No,400,0,28542,0,,0,28542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
2105,"Reckitt Benckiser, LLC",plea,Environmental,,Missouri - Western District,United States,No,USA v. Reckitt Benckiser LLC,6:12-cr-03041,16,2012-12-17,2012-12-17,2012-05-07,,No,,,200000,,0,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2106,Reconstructive and Microsurgery Associates Inc.,plea,Fraud - Health Care,,Missouri - Eastern District,United States,No,USA v. Reconstructive and Microsurgery Associates Inc.,4:07-cr-00642,10,2008-02-15,2008-02-15,2007-10-30,,No,,,1100000,,24,400000,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
3044,"Redflex Traffic Systems, Inc.",NP,Bribery,,Illinois - Northern District|Ohio - Southern District|USDOJ - Criminal Division - Public Integrity Section,United States,,,,,2016-12,,,,No,,,0,0,,100000,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,
478,Reederei Karl Schlueter GMBH & Co.,plea,Act to Prevent Pollution from Ships,,Pennsylvania - Eastern District,Germany,No,USA v. REEDEREI KARL SCHLUETER GMBH & CO. KG et al,2:08-cr-00341,22,2008-06-18,2008-06-18,2008-06-16,,No,,,1000000,,36,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2107,Rees Plating Corp.,plea,Environmental,,Ohio - Northern District,United States,No,United States of America v. Whitacre et al,5:04-cr-00037,32,2004-06-03,2004-06-03,2004-03-05,,No,,,5000,,24,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,Publish a public apology within 30 days
2108,Refinery Industries Inc.,plea,Import / Export,,New Jersey,United States,No,USA v. REFINERY INDUSTRIES,2:00-cr-00735,30,2001-03-15,2001-03-15,2000-11-09,,No,0,,0,0,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2109,RehabSource Inc.,plea,Other,,Mississippi - Northern District,United States,No,USA v. Berry et al,4:06-cr-00104,144,2008-07-23,2008-07-23,2007-11-13,,No,,,0,,0,458237,458237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2110,Rehrig International Inc.,plea,Environmental,,Virginia - Eastern District,United States,No,USA v. Rehrig International,3:01-mj-00228,5,2001-06-20,2001-06-20,2001-06-20,,No,,,100000,,18,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2888,Reilly Industries Inc.,plea,Antitrust,,USDOJ - Antitrust Division,United States,No,USA v. Reilly Ind Inc,3:00-cr-00188,10,2000-10-16,2000-10-16,2000-05-05,,No,,,2000000,,12,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
629,Reliant Energy Services,DP,Fraud - General,No,California - Northern District,United States,No,,,,2007-03-01,,,,Yes,0,,36000000,,24,,36000000,Yes,No,No,,,New corporate compliance plan,Yes,,Commodity price manipulation and wire fraud,,"Yes; internal compliance measures, acceptance of responsibility, monetary penalty, cooperation.",Yes,No,$36 million,No,No,,No,No,No,Yes; CFTC,Yes,Yes; Adoption of internal controls,Yes,18000000,,Dept. of Energy - Federal Energy Regulatory Commission; Commodity Futures Trading Commission,Yes,18000000,No,2007,,
2111,Renaissance Inc.,plea,Fraud - Health Care,,Virginia - Eastern District,United States,No,USA v. Renaissance Inc. et al,3:08-cr-00074,48,2008-10-24,2008-10-24,2008-07-18,,No,,,0,,36,6900000,6900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2112,Rendon Construction LLC,plea,Money Laundering,,Louisiana - Eastern District,United States,No,USA v. Santos et al,2:12-cr-00280,23,2013-12-17,2013-12-17,2012-11-08,,No,400,0,0,0,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
479,Republic New York Securities Corp.,plea,Fraud - General,,New York - Southern District,United States,No,USA v. Republic NY Securiti,1:01-cr-01180,7,2002-01-10,2002-01-10,2001-12-17,,No,,,0,,0,569000000,569000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
